LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,CREDIT_UTILIZATION,BILL_CHANGE_MEAN,MAX_DELAY,LAST_DELAY,RECENT_PAY_RATIO,PAYMENT_STD,TOTAL_BILL,TOTAL_PAY,PAY_TO_BILL_RATIO
30000,2,2,2,35,2,2,0,0,0,0,25368,24662,26001,27012,27241,27812,0,1739,1750,975,1010,3226,0.8456,771.2,2,2,0.0,1081.6119452003106,158096.0,8700,0.0550298552778058
200000,2,1,1,37,-1,-1,0,-1,0,0,1382,23942,18143,11770,22155,13235,23994,10112,11770,12155,3000,30075,0.00691,10807.4,0,-1,17.36179450072359,9943.472807156795,90627.0,91106,1.0052854005980558
180000,2,1,2,32,0,0,0,0,0,-1,17332,14579,17814,8260,9090,4441,4579,5000,2000,4110,4441,3549,0.0962888888888888,4204.2,0,0,0.2641933994922686,1070.331677565417,71516.0,23679,0.3311007327031713
20000,1,2,1,42,2,0,0,0,0,0,20745,21431,19745,19943,19235,19245,1373,1386,1189,570,589,600,1.0,657.6,2,2,0.0661846228006748,405.7976917956368,120344.0,5707,0.0474223891511001
420000,2,2,1,37,0,0,0,0,0,0,101987,96544,94199,90395,89513,92792,6000,6045,5000,6000,5000,4000,0.2428261904761904,3150.6,0,0,0.058831027483895,824.0170912466966,565430.0,32045,0.0566736819765488
60000,2,3,1,47,2,3,2,2,2,2,20347,19727,20909,21168,21520,21805,0,1800,900,1000,774,0,0.3391166666666667,539.6,3,2,0.0,680.1416519127959,125476.0,4474,0.035656221110013
120000,1,3,1,40,-1,-1,0,0,0,0,32161,64308,65015,66571,67632,57798,64308,3000,4000,4000,4000,4000,0.2680083333333333,9061.0,0,-1,1.9995646901526691,24705.5259135819,353485.0,83308,0.2356761955952869
180000,1,2,2,36,0,0,0,0,0,0,134496,136613,133557,129909,133043,133835,6600,6600,6000,6000,6000,5000,0.7472,2549.4,0,0,0.0490720913633119,585.3773711604051,801453.0,36200,0.0451679636859553
80000,2,2,1,35,2,2,-1,-1,-1,-1,252,-1624,2072,1752,1876,1876,0,5572,1752,2000,1876,2071,0.00315,1203.2,2,2,0.0,1820.5419431220653,6204.0,13271,2.139103803997421
80000,2,2,2,25,0,0,0,0,0,0,81477,81058,80510,81565,81232,81422,3100,2931,3600,2908,3117,3071,1.0,509.0,0,0,0.0380475471605483,250.5461368025192,487264.0,18727,0.0384329644710054
140000,2,1,2,28,-1,0,0,0,0,2,13159,39243,41831,45893,10186,4887,30000,7000,8000,5000,0,9579,0.0939928571428571,14748.0,2,-1,2.279808496086329,10374.465777410742,155199.0,59579,0.3838877827821055
500000,2,3,2,44,-1,-1,-1,-1,-1,-1,0,1275,0,0,1300,0,1275,0,0,1300,0,0,0.0,1030.0,-1,-1,0.0,664.9091416627288,2575.0,2575,1.0
710000,2,4,2,32,0,0,0,0,0,0,377249,382116,391305,195642,189101,182062,11000,12000,8000,7000,7000,6500,0.5313366197183098,44659.8,0,0,0.0291584603272639,2332.7380192954947,1717475.0,51500,0.0299858804349408
360000,1,1,2,32,-1,-1,-1,-1,-1,-1,389,389,1955,5316,2265,6594,389,1955,5316,2265,6594,2974,0.0010805555555555,2461.4,-1,-1,1.0,2296.0588334506297,16908.0,19493,1.1528862077123254
10000,1,2,2,29,0,0,0,0,0,0,9893,8694,8365,9526,9711,9764,1125,1146,1307,492,357,901,0.9893,585.4,0,0,0.1137167694329323,383.9895831920444,55953.0,5328,0.0952227762586456
200000,1,3,2,37,0,0,0,0,0,0,103715,104025,97749,99168,58256,59313,3942,4949,4800,2256,2313,2194,0.518575,9994.8,0,0,0.0380080026997059,1311.2909669482208,522226.0,20454,0.039166950707165
200000,2,2,2,30,0,0,0,0,0,0,193300,191254,176720,164729,162097,154016,6860,5870,5009,5543,6037,5002,0.9665,7856.8,0,0,0.0354888773926539,703.5570813137102,1042116.0,34321,0.0329339536097708
50000,2,2,1,35,0,0,-1,-1,-1,-1,23280,0,0,0,0,0,0,0,0,0,0,0,0.4656,4656.0,0,0,0.0,0.0,23280.0,0,0.0
290000,2,1,1,40,-1,-1,-1,-1,-1,-1,636,6732,0,3692,0,1957,6732,0,3692,0,1957,0,0.0021931034482758,4433.8,-1,-1,10.58490566037736,2728.821852008665,13017.0,12381,0.951140815856188
20000,2,2,2,24,-1,-1,-1,2,0,0,396,1301,12056,11151,11219,18120,1301,11151,0,600,8120,1500,0.0198,3906.8,2,-1,3.2853535353535355,4667.15912163563,54243.0,22672,0.4179709824309127
10000,1,2,2,34,0,0,0,0,0,0,9178,7692,9484,10004,10084,9936,1500,2257,1200,500,500,600,0.9178,805.2,0,0,0.1634342994116365,704.0370492145046,56378.0,6557,0.1163042321472914
450000,2,1,1,35,-1,-1,-1,-1,-1,-1,7240,1251,0,1620,0,4155,1251,0,1620,0,4155,11089,0.0160888888888888,2927.0,-1,-1,0.1727900552486188,4236.204500099903,14266.0,18115,1.269802327211552
240000,1,1,2,35,1,-1,-1,-1,-1,0,0,0,0,0,27670,28252,0,0,0,27670,920,920,0.0,5650.4,1,1,0.0,11155.10361523669,55922.0,29510,0.52769929544723
50000,1,3,3,59,0,0,0,0,0,0,50739,50142,18894,18512,16853,18401,1500,1500,1000,1000,2000,1000,1.0,7086.8,0,0,0.0295630580027198,408.248290463863,173541.0,8000,0.0460986164652733
360000,2,1,1,37,-1,-1,-1,-1,-1,-1,5625,367,1726,396,-66,-66,368,1734,398,200000,0,150000,0.015625,1681.8,-1,-1,0.0654222222222222,91426.39179580478,7982.0,352500,44.16186419443749
10000,1,2,1,41,-1,-1,-1,-1,-1,-1,3311,7244,3980,0,9263,3693,7244,4000,0,9263,3693,0,0.3311,5202.0,-1,-1,2.187858652974932,3749.9409950913446,27491.0,24200,0.8802880942854024
180000,1,1,2,29,1,-1,-1,-1,-1,-1,-366,-366,834,-96,-96,-96,0,1200,0,0,0,0,0.0,426.0,1,1,-0.0,489.8979485566357,-186.0,1200,-6.451612903225806
280000,1,1,2,32,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1,0.0,0.0,0.0,0,0.0
450000,2,1,2,28,-1,-1,-1,-1,-1,-1,108,-58,14276,1346,1448,4005,0,14500,1346,1448,4005,166,0.00024,6017.8,-1,-1,0.0,5539.584163093833,21125.0,21465,1.016094674556213
70000,1,2,1,36,0,0,0,-1,-1,-1,27868,28850,0,0,0,0,1850,0,0,0,0,0,0.3981142857142857,5966.4,0,0,0.0663843835223195,755.2593373581466,56718.0,1850,0.0326175111957403
240000,2,3,1,51,0,0,0,0,0,0,225614,232072,204121,171051,175416,179754,10473,8000,30000,6000,6000,20000,0.9400583333333332,15236.4,0,0,0.0464199916671837,9657.809698201072,1188028.0,80473,0.0677366190022457
250000,1,1,2,42,0,0,0,0,0,0,255473,256003,254970,209124,213392,205180,11300,12177,7200,8000,7700,8003,1.0,11977.8,0,0,0.0442316800601237,2111.078934257709,1394142.0,54380,0.0390060696830021
80000,1,2,2,30,0,0,0,0,0,0,13793,67840,61546,55294,40868,33420,63023,3010,3053,2013,2015,3019,0.1724125,17693.4,0,0,4.569201769013268,24663.60575760703,272761.0,76133,0.2791198155161478
380000,2,2,1,30,2,0,0,0,0,0,225995,231382,224420,136324,137929,114249,10382,8420,46777,4929,4249,5528,0.5947236842105263,25146.0,2,2,0.0459390694484391,16525.11830416553,1070299.0,80285,0.0750117490533019
70000,2,1,2,24,-1,0,0,0,0,0,28059,17712,18642,20011,19147,19056,2000,3000,3000,2000,2000,3668,0.4008428571428571,2720.2,0,-1,0.0712783777041234,712.7206091216015,122627.0,15668,0.1277695776623419
50000,2,3,1,39,0,0,0,0,-1,-1,43994,33508,37600,0,0,-5000,5000,5000,0,0,0,5000,0.87988,11435.6,0,0,0.1136518616174933,2738.6127875258308,110102.0,15000,0.1362373072242103
110000,1,2,1,38,2,2,2,0,0,2,96898,96071,93321,94034,99531,96614,4826,5,4000,7300,0,4000,0.8808909090909091,2540.8,2,2,0.0498049495345621,2864.871404909244,576469.0,20131,0.0349212186605003
200000,2,3,1,49,-1,2,2,2,0,0,52439,51040,56205,54723,58657,59983,0,6000,0,5000,2286,3000,0.262195,2661.2,2,-1,0.0,2490.789566917821,333047.0,16286,0.0489000051043846
170000,2,2,1,51,0,-1,-1,-1,0,0,9773,4101,3866,14894,6833,6972,4146,3866,14894,137,139,3029,0.0574882352941176,5027.0,0,0,0.4242300214877724,5453.011745815335,46439.0,26211,0.5644178384547471
280000,1,1,1,34,1,-1,-1,2,-1,-1,-2159,5777,7936,2932,6493,4867,7936,2980,29,6493,4867,240,0.0,4057.2,2,1,-3.67577582213988,3257.386605854454,25846.0,22545,0.8722819778689159
240000,1,2,2,26,0,0,0,0,0,0,161766,166147,169882,173246,177112,187951,7000,6500,6183,6640,14000,0,0.674025,5237.0,0,0,0.0432723810936785,4440.233496112563,1036104.0,40323,0.0389179078548099
140000,2,2,1,28,0,0,0,-1,-1,-1,5925,7729,0,150,1550,98426,2000,0,150,1550,106155,3500,0.0423214285714285,21591.8,0,0,0.3375527426160337,42769.147027968655,113780.0,113355,0.9962647213921604
60000,2,2,1,39,0,0,0,-1,0,0,50615,50200,19567,29035,27762,27740,1619,1429,31426,969,998,1545,0.8435833333333334,8362.2,0,0,0.0319865652474562,12297.067146275163,204919.0,37986,0.1853708050498001
70000,2,1,2,28,0,-1,-1,-1,-1,-1,12018,39270,603,2288,1380,2028,39270,603,2288,1380,2028,390,0.1716857142857142,13832.0,0,0,3.2675986020968546,15503.950830890384,57587.0,45959,0.7980794276486013
280000,2,2,1,51,-1,-1,-1,-1,-1,-1,2477,3470,0,0,0,0,3470,0,0,0,0,1715,0.0088464285714285,892.6,-1,-1,1.4008881711748082,1449.2357181171967,5947.0,5185,0.8718681688246175
110000,2,2,1,41,0,0,0,0,0,0,104133,106135,45766,46864,50935,49538,4500,2000,2000,5000,2023,806,0.9466636363636364,13787.4,0,0,0.0432139667540549,1646.377326131528,403371.0,16329,0.0404813434778405
140000,2,2,1,45,0,0,0,0,2,2,53951,55444,57549,60971,61374,63243,3000,3000,5000,2000,3000,2500,0.3853642857142857,1858.4,2,0,0.0556060128635243,1020.6207261596576,352532.0,18500,0.0524775055881451
180000,2,2,1,40,0,0,0,-1,-1,-1,20831,1537,-43,-43,-43,-43,1000,0,0,0,0,0,0.1157277777777777,4174.8,0,0,0.0480053766021794,408.248290463863,22196.0,1000,0.0450531627320237
50000,2,2,2,24,-1,-1,-1,-1,-1,0,594,0,0,51400,11330,12144,0,0,51400,11330,1000,1000,0.01188,18575.6,0,-1,0.0,20366.639798127395,75468.0,64730,0.8577145280118725
130000,2,2,1,37,0,0,0,0,0,0,110434,108740,122873,122870,120373,134146,4100,20000,6000,5000,20000,6000,0.8494923076923077,6420.0,0,0,0.0371262473513591,7636.862357451958,719436.0,61100,0.0849276377606903
70000,1,1,2,49,1,2,0,0,2,2,38228,37318,38061,42545,43346,44105,0,1649,5133,1800,1600,1900,0.5461142857142857,1539.4,2,1,0.0,1682.127779530041,243603.0,12082,0.04959709034782
20000,2,2,2,50,0,0,0,0,0,0,13922,15433,15683,16050,17401,17573,3000,3000,1000,2000,1000,1000,0.6961,730.2,0,0,0.215486280706795,983.1920802501752,96062.0,11000,0.1145093793591638
100000,2,3,1,40,0,0,0,0,0,0,97763,93834,86360,77594,78030,78506,4500,3000,3000,3000,3000,3000,0.97763,4216.2,0,0,0.0460296840317911,612.3724356957945,512087.0,19500,0.0380794669655742
180000,2,1,1,48,-1,-1,-1,-1,-1,-1,8308,437,21645,5800,24283,11545,440,21849,5829,24404,11602,5819,0.0461555555555555,15229.0,-1,-1,0.0529610014443909,9594.11084815402,72018.0,69943,0.9711877586159016
30000,1,3,2,37,0,0,0,0,0,0,22629,11332,12471,7985,13619,17997,5002,5003,7983,10000,10103,10106,0.7543,5386.8,0,0,0.2210437933624994,2482.8080406400063,86033.0,48197,0.5602152662350494
500000,1,1,1,53,1,1,-1,0,-1,0,7196,-1189,4639,2800,854,10854,0,7439,0,854,10000,13313,0.014392,5599.6,1,1,0.0,5776.056324748458,25154.0,31606,1.2564999602448914
80000,2,2,2,26,0,0,0,0,0,0,11284,10110,10859,59187,111059,56320,1500,1000,56500,2500,2500,2000,0.14105,31372.4,0,0,0.1329315845444877,22297.981971469973,258819.0,66000,0.2550044625780951
220000,2,1,1,41,0,0,0,0,0,0,157980,163974,140964,105353,100750,85261,11024,5198,6006,10362,5000,4000,0.7180909090909091,16941.4,0,0,0.0697809849348018,2990.0783713251844,754282.0,41590,0.0551385290912417
200000,2,3,1,42,-1,-1,-1,-1,-1,-1,1261,1261,1261,1261,1261,1256,1261,1261,1261,1261,1256,1880,0.006305,1.0,-1,-1,1.0,253.12184154408064,7561.0,8180,1.0818674778468456
150000,2,1,2,27,-1,-1,-1,0,0,-1,222,3,3359,2924,0,0,3,3461,261,0,0,0,0.00148,1386.8,0,-1,0.0135135135135135,1395.2811066830463,6508.0,3725,0.5723724646588814
200000,2,1,2,29,-1,-1,-1,-1,-1,-1,3215,78,2012,6577,551,2130,676,2012,6577,551,2130,1887,0.016075,3448.2,-1,-1,0.2102643856920684,2203.2402274831493,14563.0,13833,0.949872965735082
20000,1,1,2,26,0,0,0,0,0,0,14554,15273,16616,16643,17372,18070,1260,1600,600,1000,1000,1000,0.7277,703.2,0,0,0.0865741376941047,332.36526092037155,98528.0,6460,0.0655651185449821
290000,2,2,1,48,-1,-1,-1,-1,-1,-1,10608,34470,11888,27114,3501,12511,34470,11890,27114,3501,12511,5797,0.0365793103448275,18858.6,-1,-1,3.2494343891402715,12279.80167185122,100092.0,95283,0.9519542021340368
200000,2,3,2,29,-1,-1,-1,-1,0,0,1945,995,2234,3678,32405,30943,1000,2244,3678,31996,1097,1579,0.009725,6764.4,0,-1,0.5141388174807198,12317.957731160905,72200.0,41594,0.5760941828254847
460000,2,1,2,36,-1,-1,-1,0,0,-1,58312,36388,52920,50106,50147,1341,36570,52937,1006,1019,1347,1965,0.1267652173913043,18023.4,0,-1,0.627143641103032,23013.848775610448,249214.0,94844,0.3805725200028891
60000,1,2,2,23,0,0,0,0,0,0,49507,33282,34312,17277,17808,19346,1970,2000,618,809,2000,616,0.8251166666666667,7271.8,0,0,0.0397923525966025,720.4719980679332,171532.0,8013,0.0467143156961966
400000,2,1,1,33,-1,-1,-1,-1,-1,-1,-4,1054,1420,-20,-20,-20,1058,1427,0,0,0,0,0.0,572.8,-1,-1,-264.5,652.1485771407207,2410.0,2485,1.0311203319502074
140000,2,1,2,28,1,-1,-1,-1,-1,-1,0,330,330,69,-261,-591,330,330,69,0,0,29953,0.0,250.2,1,1,0.0,12169.693910146903,-123.0,30682,-249.4471544715447
210000,1,1,2,32,-1,2,2,-1,-1,-1,2869,2639,0,6299,0,197,0,0,6299,0,197,0,0.0136619047619047,3132.8,2,-1,0.0,2556.6856409552324,12004.0,6496,0.5411529490169943
30000,1,2,1,48,0,0,0,0,0,0,26393,28622,29846,25571,40188,27544,3006,3000,2000,3000,8150,2000,0.8797666666666667,6997.8,0,0,0.113893835486682,2317.8645344368165,178164.0,21156,0.1187445275139758
360000,1,1,2,34,2,2,-1,-1,-1,-1,2500,0,0,0,0,0,0,0,0,0,0,0,0.0069444444444444,500.0,2,2,0.0,0.0,2500.0,0,0.0
200000,2,3,1,30,2,2,2,2,2,2,140327,143137,145374,147273,149244,151973,6600,6000,5860,6000,5000,0,0.701635,2329.2,2,2,0.0470330014893783,2459.715430695185,877328.0,29460,0.0335792314846898
50000,2,2,2,23,2,0,0,0,0,0,33999,34997,36030,36740,37469,38254,1867,1900,1610,1339,1387,1395,0.67998,851.0,2,2,0.0549133798052883,251.0657284457598,217489.0,9498,0.043671174174326
300000,2,2,1,33,0,0,0,0,0,0,62951,64491,65692,64969,67771,66428,4007,5000,5000,6000,6000,6000,0.2098366666666666,1521.8,0,0,0.0636526822449206,814.2121959292921,392302.0,32007,0.0815876544091031
140000,1,1,1,45,0,0,0,0,2,2,39716,40799,41853,44452,45433,46383,1600,1600,3169,1700,1700,1495,0.2836857142857142,1333.4,2,0,0.0402860308188135,637.3858067659388,258636.0,11264,0.0435515550812725
200000,2,1,2,29,1,-1,-1,-1,-1,-1,0,0,35063,0,0,5799,0,35063,16720,0,5799,0,0.0,15185.0,1,1,0.0,14071.15003118082,40862.0,57582,1.409182125201899
30000,2,2,1,49,0,0,0,0,0,0,27922,25214,26755,23235,25008,26761,2000,2000,2000,2000,2000,822,0.9307333333333332,2259.0,0,0,0.0716281068691354,480.9164861664306,154895.0,10822,0.0698666838826301
260000,1,1,1,38,-1,-1,2,2,-1,2,263,511,248,-15,3526,263,512,1,1,3805,1,527,0.0010115384615384,1515.6,2,-1,1.946768060836502,1490.123003871381,4796.0,4847,1.0106338615512926
50000,1,1,2,56,1,2,0,0,0,0,52108,50445,42652,9965,9720,9951,52,2176,334,336,375,1000,1.0,8523.8,2,1,0.000997927381592,782.2619552724437,174841.0,4273,0.0244393477502416
500000,1,1,2,32,-1,0,0,0,-1,-1,27318,46364,30327,16314,1151,3074,40019,16107,3325,1151,3074,4984,0.054636,13236.4,0,-1,1.4649315469653708,14979.49733023998,124548.0,68660,0.5512734046311463
50000,1,2,2,49,0,0,0,0,0,0,90231,90647,92309,93880,99418,101392,2852,2784,2603,10000,3164,2868,1.0,2232.2,0,0,0.0316077622989881,2922.8838099840145,567877.0,24271,0.042739889095702
120000,2,1,2,28,-1,-1,2,0,0,-1,200,1986,1117,425,-267,1451,1986,0,0,0,2210,0,0.0016666666666666,1151.4,2,-1,9.93,1085.7157393473976,4912.0,4196,0.8542345276872965
80000,2,2,1,36,0,0,0,0,0,0,20366,21084,22411,23624,23964,25661,1352,1679,1892,870,2096,0,0.254575,1059.0,0,0,0.0663851517234606,775.1135185678718,137110.0,7889,0.0575377434176938
500000,2,2,1,43,0,0,0,-1,-1,-1,42081,46495,39489,12421,11345,11968,16495,15720,12421,11345,11968,11824,0.084162,8037.4,0,0,0.3919821297022409,2218.637847869724,163799.0,79773,0.4870176252602274
50000,2,2,2,22,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1,0.0,0.0,0.0,0,0.0
70000,2,2,1,40,-1,-1,2,-1,-1,-1,390,780,390,390,780,0,780,0,390,780,0,0,0.0055714285714285,390.0,2,-1,2.0,383.4449112975683,2730.0,1950,0.7142857142857143
170000,2,2,1,43,0,-1,-1,-1,-1,-1,20699,11614,11487,14716,8172,8244,11614,11487,14743,8172,8244,13733,0.1217588235294117,3811.4,0,0,0.5610899077250109,2721.1988105735063,74932.0,67993,0.9073960390754284
110000,1,2,2,25,2,0,0,0,0,0,38449,38433,37038,38336,12907,13541,3000,1800,2000,600,1000,5000,0.3495363636363636,5754.4,2,2,0.0780254362922312,1592.0636503188769,178704.0,13400,0.0749843316321962
440000,1,1,2,33,-1,-1,-1,-1,0,-1,2976,16911,5945,17165,1176,18377,16911,5945,17165,0,18377,1759,0.0067636363636363,13862.2,0,-1,5.682459677419355,8409.830828659198,62550.0,60157,0.9617426059152678
240000,2,1,2,35,-1,-1,-1,-1,-1,-1,5757,2904,24671,2249,4505,11859,3242,24685,3535,4505,11859,12000,0.0239875,11330.4,-1,-1,0.5631405245787736,8255.445160619747,51945.0,59826,1.1517181634421023
400000,2,2,1,37,-1,-1,-1,-1,0,0,2218,13181,4039,10692,18692,19565,13256,4039,10692,8000,9000,1000,0.005545,7126.2,0,-1,5.976555455365194,4469.598628512408,68387.0,45987,0.6724523666778773
250000,1,1,1,47,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1,-1,0.0,0.0,0.0,0,0.0
250000,2,1,1,42,0,0,-1,-1,-1,-1,25298,0,0,0,0,0,0,0,0,0,0,0,0.101192,5059.6,0,0,0.0,0.0,25298.0,0,0.0
300000,2,1,2,33,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1,-1,0.0,0.0,0.0,0,0.0
180000,1,2,2,41,-1,-1,-1,-1,-1,-1,0,900,910,0,0,0,900,910,0,0,0,0,0.0,364.0,-1,-1,0.0,467.3506891689223,1810.0,1810,1.0
140000,2,3,2,31,0,0,0,0,0,0,137254,92636,94641,96667,98883,79972,3320,3500,3600,3900,3000,3000,0.9803857142857144,13955.2,0,0,0.0241887303830853,353.6476589299958,600053.0,20320,0.0338636753753418
50000,2,1,2,25,0,0,0,0,0,0,38487,41186,41535,36973,39581,41817,5000,5000,3000,4000,5000,2000,0.76974,2490.8,0,0,0.1299139969340296,1264.9110640673518,239579.0,24000,0.1001757249174593
260000,2,1,1,36,0,0,0,0,0,-1,122825,88273,91908,90857,-81334,142645,5000,6000,5020,81569,331788,10002,0.4724038461538462,87081.6,0,0,0.0407083248524323,130190.1441498805,455174.0,439379,0.9652989845641446
110000,2,2,1,62,0,0,0,0,0,2,65932,66740,68170,69634,73981,72676,2500,2500,2600,5519,0,3000,0.5993818181818181,1870.8,2,0,0.0379178547594491,1755.8853891982812,417133.0,16119,0.0386423514802233
90000,1,2,1,36,0,0,0,0,0,0,7752,9112,10306,11328,12036,14329,1500,1500,1500,1200,2500,0,0.0861333333333333,1315.4,0,0,0.1934984520123839,804.1558721209879,64863.0,8200,0.1264203012503276
260000,2,1,2,36,-1,-1,-1,-1,-1,-1,1891,2438,2280,746,1989,1668,2637,2280,746,1989,1668,2605,0.0072730769230769,760.6,-1,-1,1.3945002644103648,711.6343864654096,11012.0,11925,1.0829095532146749
200000,2,1,2,29,0,0,-1,0,0,0,7298,1467,439,2257,43720,43968,1000,439,2000,42000,1700,2000,0.03649,10077.6,0,0,0.1370238421485338,16574.93590233961,99149.0,49139,0.495607620853463
60000,2,2,1,43,0,0,0,0,0,0,57033,58994,59732,36914,37684,38613,2880,2473,1322,1366,1554,1369,0.95055,5443.2,0,0,0.0504970806375256,674.9760489577883,288970.0,10964,0.0379416548430632
60000,2,2,2,30,0,0,0,0,0,0,60922,59205,60850,40548,40580,40416,3205,2850,1578,1580,1416,2512,1.0,4772.0,0,0,0.0526082531761925,763.5743360450681,302521.0,13141,0.0434383067621751
60000,1,3,1,41,0,0,0,0,0,0,58563,58344,57920,58064,55928,57108,2826,2269,2277,2002,2081,2395,0.97605,820.6,0,0,0.0482557246042723,291.0461589965871,345927.0,13850,0.0400373489204369
240000,1,2,1,33,0,0,0,0,0,-1,23486,19867,14653,8626,0,1128,3000,2000,0,1790,1128,0,0.0978583333333333,4922.8,0,0,0.1277356723154219,1185.5263247463831,67760.0,7918,0.11685360094451
230000,2,3,1,41,-1,-1,-1,-1,-1,-1,34578,495,502,944,5814,965,495,502,950,5820,965,1028,0.1503391304347826,8850.2,-1,-1,0.0143154606975533,2068.0266600473665,43298.0,9760,0.2254145688022541
50000,1,2,2,23,0,0,2,0,0,0,47378,50555,45532,47086,19045,19554,4000,0,2430,1000,800,700,0.94756,7660.8,2,0,0.0844273713537929,1465.884261006532,229150.0,8930,0.0389701069168666
300000,2,2,2,31,-1,-1,-1,-1,-1,-1,188,188,585,207,0,0,188,585,207,0,0,378,0.0006266666666666,196.4,-1,-1,1.0,226.24824124546615,1168.0,1358,1.1626712328767124
260000,2,1,1,30,1,-1,-1,-1,-1,-1,0,0,0,0,0,36150,0,0,0,0,36150,0,0.0,7230.0,1,1,0.0,14758.175700268648,36150.0,36150,1.0
20000,1,1,2,50,0,0,0,0,0,0,17820,18626,18980,7674,5708,4899,1435,1179,1000,114,98,1874,0.891,3048.2,0,0,0.0805274971941638,716.7624432125333,73707.0,5700,0.0773332247954739
70000,2,2,2,31,0,0,0,0,0,0,64888,64454,103298,50978,51374,52453,2127,2151,2500,1836,1904,1915,0.9269714285714286,18614.6,0,0,0.0327795586240907,245.3645587012653,387445.0,12433,0.0320897159596846
360000,2,1,2,27,-1,-1,0,0,0,2,1994,5305,4960,5228,6552,3827,5317,1007,2006,2562,13,2989,0.0055388888888888,1594.6,2,-1,2.6664994984954866,1823.887898601958,27866.0,13894,0.4986004449867222
310000,2,2,2,51,-1,-1,-1,-1,-1,-1,107,0,0,235,0,0,0,0,235,0,0,584,0.0003451612903225,115.4,-1,-1,0.0,238.531968507368,342.0,819,2.3947368421052637
340000,1,1,1,42,-1,-1,-1,-1,-1,-1,6888,2913,340,2823,13045,14006,2913,340,2823,13062,14016,4513,0.0202588235294117,4042.8,-1,-1,0.4229094076655052,5788.516542834327,40015.0,37667,0.9413220042484068
150000,1,1,1,51,0,0,0,0,0,0,92766,94732,96940,46349,47360,48717,4000,4000,1482,1577,2000,1500,0.61844,11426.6,0,0,0.0431192462755751,1233.3563556409802,426864.0,14559,0.0341068818171595
390000,2,2,1,39,0,0,0,0,0,0,359641,283210,240876,190709,191162,195336,11100,13163,8349,6840,7252,7800,0.9221564102564104,34711.8,0,0,0.030864111711401,2501.3251687855377,1460934.0,54504,0.0373076401808705
350000,1,1,2,33,-1,-1,-1,-1,-1,-1,2394,1685,563,7535,0,1522,1685,569,7572,0,1522,700,0.00684,3572.0,-1,-1,0.7038429406850459,2796.865030708489,13699.0,12048,0.8794802540331411
320000,2,1,2,30,-1,-1,-1,-1,-1,-1,0,200,3663,992,1627,6661,200,3696,997,1635,6694,2508,0.0,2400.6,-1,-1,0.0,2333.603793849047,13143.0,15730,1.1968348170128589
210000,1,2,2,28,0,0,0,0,0,0,187992,193623,187501,167142,170910,174336,8500,8600,6500,6500,6300,7900,0.8952,7861.2,0,0,0.0452146899868079,1070.3581954965666,1081504.0,44300,0.0409614758706394
60000,1,3,2,30,0,0,0,0,0,0,26324,27471,28108,21993,19899,19771,1576,1213,648,768,1140,0,0.4387333333333333,2024.2,0,0,0.0598693207719191,548.2643218983583,143566.0,5345,0.0372302634328462
20000,2,2,1,51,0,0,0,2,0,0,5411,6279,8163,8874,9722,12386,1116,2000,1000,1000,3000,0,0.27055,1395.0,2,0,0.2062465348364442,1026.3735512310643,50835.0,8116,0.1596537818432182
580000,2,2,1,34,1,2,0,0,0,0,420115,405932,437254,477809,486721,498316,0,38001,50000,16881,18887,16846,0.7243362068965518,21313.4,2,1,0.0,17743.285731979482,2726147.0,140615,0.0515801238891373
110000,2,1,2,27,-1,-1,-1,-1,-1,-1,2280,0,0,0,0,0,0,0,0,0,0,4650,0.0207272727272727,456.0,-1,-1,0.0,1898.354550656963,2280.0,4650,2.039473684210526
100000,1,2,2,24,0,0,0,0,0,0,87478,88627,92187,95030,29470,3470,3500,5000,5000,4000,3000,5000,0.87478,19822.4,0,0,0.0400100596721461,880.3408430829504,396262.0,25500,0.0643513634918311
30000,2,3,2,24,-1,-1,-1,-1,-1,-1,4882,14630,6323,2870,1485,3926,14630,6485,2870,1485,3926,0,0.1627333333333333,5066.8,-1,-1,2.9967226546497336,5252.17903985257,34116.0,29396,0.8616484933755423
430000,2,4,2,44,0,0,0,0,0,0,626648,586825,547667,504474,462640,420585,20659,20421,16943,15634,14933,15131,1.0,41212.6,0,0,0.0329674713714876,2616.5907908319687,3148839.0,103721,0.0329394421245417
180000,1,1,2,41,0,0,0,0,0,0,105347,66897,49287,4130,238,0,6241,2324,1019,1,0,1452,0.5852611111111111,21069.4,0,0,0.0592423134972994,2332.173299735678,225899.0,11037,0.0488581180084905
